rbd;program_code;lat;lon;total_capacity;total_admission_seats;integration_student_seats;priority_student_seats;high_selectivity_seats_transitional;high_selectivity_seats_ranking;regular_seats;true_applicants_last_year;calibration_2024_imputed;calibration_2024_imputation_method;program_lottery_population_2024;priority_share_priority_sibling_2024;cum_share_before_priority_sibling_2024;cum_share_through_priority_sibling_2024;priority_share_priority_student_2024;cum_share_before_priority_student_2024;cum_share_through_priority_student_2024;priority_share_priority_parent_civil_servant_2024;cum_share_before_priority_parent_civil_servant_2024;cum_share_through_priority_parent_civil_servant_2024;priority_share_priority_ex_student_2024;cum_share_before_priority_ex_student_2024;cum_share_through_priority_ex_student_2024;priority_share_no_priority_2024;cum_share_before_no_priority_2024;cum_share_through_no_priority_2024
12759;131000000133;-19,31144;-69,42776;40;36;0;6;0;0;30;23;FALSE;observed_2024_program_match;24;0.0833333333;0;0.0833333333;0.2083333333;0.0833333333;0.2916666667;0.0416666667;0.2916666667;0.3333333333;0;0.3333333333;0.3333333333;0.6666666667;0.3333333333;1
12762;131000000131;-20,28973;-70,12212;35;8;0;0;0;0;8;26;FALSE;observed_2024_program_match;36;0.0277777778;0;0.0277777778;0.0277777778;0.0277777778;0.0555555556;0;0.0555555556;0.0555555556;0;0.0555555556;0.0555555556;0.9444444444;0.0555555556;1
12767;131000000133;-37,10726;-72,56313;40;4;0;0;0;0;4;22;FALSE;observed_2024_program_match;48;0;0;0;0;0;0;0;0;0;0.0208333333;0;0.0208333333;0.9791666667;0.0208333333;1
12775;131000000133;-33,60156;-70,70095;69;44;0;0;0;0;44;93;FALSE;observed_2024_program_match;199;0.0201005025;0;0.0201005025;0.0301507538;0.0201005025;0.0502512563;0;0.0502512563;0.0502512563;0.0100502513;0.0502512563;0.0603015075;0.9396984925;0.0603015075;1
12779;131000000133;-29,94993;-71,23283;30;1;0;0;0;0;1;96;FALSE;observed_2024_program_match;119;0.025210084;0;0.025210084;0;0.025210084;0.025210084;0;0.025210084;0.025210084;0.0084033613;0.025210084;0.0336134454;0.9663865546;0.0336134454;1
12800;131000000133;-23,66031;-70,39751;56;7;0;0;0;0;7;103;FALSE;observed_2024_program_match;142;0.014084507;0;0.014084507;0.0070422535;0.014084507;0.0211267606;0;0.0211267606;0.0211267606;0.014084507;0.0211267606;0.0352112676;0.9647887324;0.0352112676;1
12802;131000000111;-23,58528;-70,37949;40;14;0;0;0;0;14;48;FALSE;observed_2024_program_match;100;0;0;0;0.02;0;0.02;0;0.02;0.02;0;0.02;0.02;0.98;0.02;1
12823;131000000133;-22,44392;-68,92905;88;27;0;0;0;0;27;29;FALSE;observed_2024_program_match;122;0.0327868852;0;0.0327868852;0.0327868852;0.0327868852;0.0655737705;0;0.0655737705;0.0655737705;0.0491803279;0.0655737705;0.1147540984;0.8852459016;0.1147540984;1
12830;131000000133;-23,64121;-70,39081;200;194;0;30;0;0;164;244;FALSE;observed_2024_program_match;379;0.0870712401;0;0.0870712401;0.0765171504;0.0870712401;0.1635883905;0;0.1635883905;0.1635883905;0;0.1635883905;0.1635883905;0.8364116095;0.1635883905;1
12836;131000000133;-22,45783;-68,94786;90;21;0;0;0;0;21;121;FALSE;observed_2024_program_match;333;0.036036036;0;0.036036036;0.009009009;0.036036036;0.045045045;0.003003003;0.045045045;0.048048048;0.0660660661;0.048048048;0.1141141141;0.8858858859;0.1141141141;1
12837;131000000133;-23,57671;-70,38026;84;16;0;0;0;0;16;151;FALSE;observed_2024_program_match;285;0.0070175439;0;0.0070175439;0.0070175439;0.0070175439;0.0140350877;0;0.0140350877;0.0140350877;0.0035087719;0.0140350877;0.0175438596;0.9824561404;0.0175438596;1
12838;131000000133;-22,47232;-68,93727;76;9;0;0;0;0;9;62;FALSE;observed_2024_program_match;121;0.0330578512;0;0.0330578512;0.0082644628;0.0330578512;0.041322314;0;0.041322314;0.041322314;0.0495867769;0.041322314;0.0909090909;0.9090909091;0.0909090909;1
12842;131000000133;-22,91293;-68,19128;117;0;0;0;0;0;0;3;FALSE;observed_2024_program_match;7;0;0;0;0;0;0;0;0;0;0.1428571429;0;0.1428571429;0.8571428571;0.1428571429;1
12851;131000000133;-22,46827;-68,93292;45;5;0;0;0;0;5;94;FALSE;observed_2024_program_match;182;0.032967033;0;0.032967033;0;0.032967033;0.032967033;0;0.032967033;0.032967033;0.0054945055;0.032967033;0.0384615385;0.9615384615;0.0384615385;1
12853;131000000133;-22,43781;-68,91227;65;7;0;2;0;0;5;80;FALSE;observed_2024_program_match;133;0.007518797;0;0.007518797;0.007518797;0.007518797;0.015037594;0;0.015037594;0.015037594;0.030075188;0.015037594;0.045112782;0.954887218;0.045112782;1
12855;131000000133;-23,63995;-70,39266;67;64;0;11;0;0;53;107;FALSE;observed_2024_program_match;235;0.0425531915;0;0.0425531915;0.0382978723;0.0425531915;0.0808510638;0;0.0808510638;0.0808510638;0;0.0808510638;0.0808510638;0.9191489362;0.0808510638;1
12868;131000000133;-23,5725974;-70,3854122;135;38;0;0;0;0;38;161;FALSE;observed_2024_program_match;273;0.0073260073;0;0.0073260073;0.0183150183;0.0073260073;0.0256410256;0;0.0256410256;0.0256410256;0.0256410256;0.0256410256;0.0512820513;0.9487179487;0.0512820513;1
12885;131000000133;-23,59144;-70,39605;117;3;0;0;0;0;3;263;FALSE;observed_2024_program_match;332;0.0361445783;0;0.0361445783;0;0.0361445783;0.0361445783;0.0060240964;0.0361445783;0.0421686747;0.0120481928;0.0421686747;0.0542168675;0.9457831325;0.0542168675;1
12891;131000000133;-23,57077;-70,38376;225;48;0;0;0;0;48;241;FALSE;observed_2024_program_match;383;0.0261096606;0;0.0261096606;0.0182767624;0.0261096606;0.044386423;0;0.044386423;0.044386423;0.046997389;0.044386423;0.091383812;0.908616188;0.091383812;1
12935;131000000133;-23,38413;-70,23249;80;27;0;0;0;0;27;148;FALSE;observed_2024_program_match;302;0.0231788079;0;0.0231788079;0.0132450331;0.0231788079;0.0364238411;0;0.0364238411;0.0364238411;0.0132450331;0.0364238411;0.0496688742;0.9503311258;0.0496688742;1
12943;131000000123;-23,57645;-70,38234;220;4;0;0;0;0;4;535;FALSE;observed_2024_program_match;761;0.0026281209;0;0.0026281209;0;0.0026281209;0.0026281209;0;0.0026281209;0.0026281209;0.011826544;0.0026281209;0.0144546649;0.9855453351;0.0144546649;1
12958;131000000133;-23,64911;-70,39951;64;14;0;1;0;0;13;92;FALSE;observed_2024_program_match;163;0;0;0;0.0122699387;0;0.0122699387;0;0.0122699387;0.0122699387;0.0061349693;0.0122699387;0.018404908;0.981595092;0.018404908;1
12961;131000000133;-22,44895;-68,92732;70;66;0;11;0;0;55;32;FALSE;observed_2024_program_match;125;0.056;0;0.056;0.072;0.056;0.128;0;0.128;0.128;0;0.128;0.128;0.872;0.128;1
12963;131000000133;-23,58118;-70,39008;136;6;0;0;0;0;6;234;FALSE;observed_2024_program_match;297;0.0134680135;0;0.0134680135;0;0.0134680135;0.0134680135;0.0033670034;0.0134680135;0.0168350168;0.0336700337;0.0168350168;0.0505050505;0.9494949495;0.0505050505;1
12970;131000000133;-23,59353;-70,39019;86;5;0;0;0;0;5;174;FALSE;observed_2024_program_match;252;0.0119047619;0;0.0119047619;0;0.0119047619;0.0119047619;0;0.0119047619;0.0119047619;0.0317460317;0.0119047619;0.0436507937;0.9563492063;0.0436507937;1
12977;131000000133;-23,35143;-70,23123;80;3;0;0;0;0;3;175;FALSE;observed_2024_program_match;228;0.0131578947;0;0.0131578947;0;0.0131578947;0.0131578947;0;0.0131578947;0.0131578947;0.0307017544;0.0131578947;0.0438596491;0.9561403509;0.0438596491;1
12980;131000000133;-22,47016;-68,92938;70;4;0;0;0;0;4;180;FALSE;observed_2024_program_match;441;0.0045351474;0;0.0045351474;0;0.0045351474;0.0045351474;0.0022675737;0.0045351474;0.0068027211;0;0.0068027211;0.0068027211;0.9931972789;0.0068027211;1
13103;131000000133;-27,06524;-70,82149;60;5;0;0;0;0;5;74;FALSE;observed_2024_program_match;150;0.0066666667;0;0.0066666667;0;0.0066666667;0.0066666667;0;0.0066666667;0.0066666667;0.0133333333;0.0066666667;0.02;0.98;0.02;1
13112;131000000233;-27,38679;-70,31109;136;29;0;0;0;0;29;326;FALSE;observed_2024_program_match;509;0.0373280943;0;0.0373280943;0.0078585462;0.0373280943;0.0451866405;0;0.0451866405;0.0451866405;0.0137524558;0.0451866405;0.0589390963;0.9410609037;0.0589390963;1
13145;131000000133;-27,369322;-70,31797;266;249;0;40;0;0;209;379;FALSE;observed_2024_program_match;737;0.0868385346;0;0.0868385346;0.0502035278;0.0868385346;0.1370420624;0.0013568521;0.1370420624;0.1383989145;0;0.1383989145;0.1383989145;0.8616010855;0.1383989145;1
13146;131000000123;-27,36707;-70,33708;213;159;0;4;0;0;155;230;FALSE;observed_2024_program_match;459;0.0305010893;0;0.0305010893;0.0501089325;0.0305010893;0.0806100218;0;0.0806100218;0.0806100218;0;0.0806100218;0.0806100218;0.9193899782;0.0806100218;1
13156;131000000133;-27,37958;-70,31186;135;67;0;0;0;0;67;340;FALSE;observed_2024_program_match;572;0.027972028;0;0.027972028;0.0174825175;0.027972028;0.0454545455;0;0.0454545455;0.0454545455;0.0192307692;0.0454545455;0.0646853147;0.9353146853;0.0646853147;1
13168;131000000133;-27,38307;-70,32963;132;128;0;20;0;0;108;177;FALSE;observed_2024_program_match;384;0.0859375;0;0.0859375;0.0494791667;0.0859375;0.1354166667;0.0026041667;0.1354166667;0.1380208333;0;0.1380208333;0.1380208333;0.8619791667;0.1380208333;1
13178;131000000133;-26,34621;-70,61733;24;5;0;0;0;0;5;30;FALSE;observed_2024_program_match;180;0.0444444444;0;0.0444444444;0;0.0444444444;0.0444444444;0;0.0444444444;0.0444444444;0.0166666667;0.0444444444;0.0611111111;0.9388888889;0.0611111111;1
13185;131000000133;-28,58775;-70,76656;210;198;0;32;0;0;166;203;FALSE;observed_2024_program_match;396;0.1085858586;0;0.1085858586;0.0732323232;0.1085858586;0.1818181818;0.0101010101;0.1818181818;0.1919191919;0;0.1919191919;0.1919191919;0.8080808081;0.1919191919;1
13188;131000000133;-27,38859;-70,31146;116;6;0;0;0;0;6;257;FALSE;observed_2024_program_match;380;0.0236842105;0;0.0236842105;0;0.0236842105;0.0236842105;0.0026315789;0.0236842105;0.0263157895;0.05;0.0263157895;0.0763157895;0.9236842105;0.0763157895;1
13202;131000000133;-28,57194;-70,76642;84;3;0;0;0;0;3;322;FALSE;observed_2024_program_match;644;0.0062111801;0;0.0062111801;0;0.0062111801;0.0062111801;0;0.0062111801;0.0062111801;0;0.0062111801;0.0062111801;0.9937888199;0.0062111801;1
13220;131000000133;-33,54719;-70,59799;172;141;0;11;0;0;130;69;FALSE;observed_2024_program_match;143;0.0839160839;0;0.0839160839;0.1468531469;0.0839160839;0.2307692308;0;0.2307692308;0.2307692308;0;0.2307692308;0.2307692308;0.7692307692;0.2307692308;1
13305;131000000133;-29,94769;-71,24223;26;5;0;2;0;0;3;79;FALSE;observed_2024_program_match;101;0.0099009901;0;0.0099009901;0;0.0099009901;0.0099009901;0;0.0099009901;0.0099009901;0.0396039604;0.0099009901;0.0495049505;0.9504950495;0.0495049505;1
13313;131000000133;-29,9772135;-71,3417536;190;7;0;0;0;0;7;117;FALSE;observed_2024_program_match;142;0.0352112676;0;0.0352112676;0.0070422535;0.0352112676;0.0422535211;0;0.0422535211;0.0422535211;0.0422535211;0.0422535211;0.0845070423;0.9154929577;0.0845070423;1
13314;131000000133;-29,99188;-71,33043;76;1;0;0;0;0;1;164;FALSE;observed_2024_program_match;251;0.015936255;0;0.015936255;0;0.015936255;0.015936255;0;0.015936255;0.015936255;0.0199203187;0.015936255;0.0358565737;0.9641434263;0.0358565737;1
13324;131000000233;-29,98413019;-71,34507837;62;5;0;0;0;0;5;130;FALSE;observed_2024_program_match;159;0.0188679245;0;0.0188679245;0;0.0188679245;0.0188679245;0;0.0188679245;0.0188679245;0;0.0188679245;0.0188679245;0.9811320755;0.0188679245;1
13330;131000000131;-29,941964;-71,256465;25;4;0;0;0;0;4;20;FALSE;observed_2024_program_match;33;0.0303030303;0;0.0303030303;0;0.0303030303;0.0303030303;0;0.0303030303;0.0303030303;0.0303030303;0.0303030303;0.0606060606;0.9393939394;0.0606060606;1
13333;131000000133;-29,977673;-71,080204;80;74;0;12;0;0;62;46;FALSE;observed_2024_program_match;69;0.1304347826;0;0.1304347826;0.1594202899;0.1304347826;0.2898550725;0.0144927536;0.2898550725;0.3043478261;0;0.3043478261;0.3043478261;0.6956521739;0.3043478261;1
13341;131000000133;-29,982739;-71,334121;28;5;0;0;0;0;5;18;FALSE;observed_2024_program_match;33;0;0;0;0;0;0;0;0;0;0.0303030303;0;0.0303030303;0.9696969697;0.0303030303;1
13344;131000000133;-29,87195;-71,24448;74;14;0;0;0;0;14;62;FALSE;observed_2024_program_match;117;0.0256410256;0;0.0256410256;0.0170940171;0.0256410256;0.0427350427;0;0.0427350427;0.0427350427;0;0.0427350427;0.0427350427;0.9572649573;0.0427350427;1
13352;131000000133;-31,38916;-71,41494;120;101;0;18;0;0;83;114;FALSE;observed_2024_program_match;132;0.1287878788;0;0.1287878788;0.1136363636;0.1287878788;0.2424242424;0.0075757576;0.2424242424;0.25;0;0.25;0.25;0.75;0.25;1
13356;131000000133;-29,92857;-71,25675;72;5;0;0;0;0;5;143;FALSE;observed_2024_program_match;186;0.0053763441;0;0.0053763441;0;0.0053763441;0.0053763441;0.0053763441;0.0053763441;0.0107526882;0.0107526882;0.0107526882;0.0215053763;0.9784946237;0.0215053763;1
13360;131000000133;-29,92458;-71,24887;52;26;0;0;0;0;26;97;FALSE;observed_2024_program_match;120;0.0416666667;0;0.0416666667;0.025;0.0416666667;0.0666666667;0;0.0666666667;0.0666666667;0;0.0666666667;0.0666666667;0.9333333333;0.0666666667;1
13361;131000000133;-29,96421;-71,34295;76;2;0;0;0;0;2;109;FALSE;observed_2024_program_match;185;0.0216216216;0;0.0216216216;0;0.0216216216;0.0216216216;0;0.0216216216;0.0216216216;0.0054054054;0.0216216216;0.027027027;0.972972973;0.027027027;1
13372;131000000133;-29,94511;-71,26154;40;2;0;0;0;0;2;70;FALSE;observed_2024_program_match;94;0;0;0;0;0;0;0;0;0;0.0106382979;0;0.0106382979;0.9893617021;0.0106382979;1
13373;131000000133;-29,95269;-71,27025;70;0;0;0;0;0;0;104;FALSE;observed_2024_program_match;149;0.033557047;0;0.033557047;0;0.033557047;0.033557047;0;0.033557047;0.033557047;0.0067114094;0.033557047;0.0402684564;0.9597315436;0.0402684564;1
13383;131000000133;-31,77406;-70,96597;90;53;0;0;0;0;53;51;FALSE;observed_2024_program_match;81;0.049382716;0;0.049382716;0.0864197531;0.049382716;0.1358024691;0;0.1358024691;0.1358024691;0.049382716;0.1358024691;0.1851851852;0.8148148148;0.1851851852;1
13384;131000000133;-29,88477;-71,23279;80;6;0;0;0;0;6;170;FALSE;observed_2024_program_match;280;0.0357142857;0;0.0357142857;0;0.0357142857;0.0357142857;0;0.0357142857;0.0357142857;0.0035714286;0.0357142857;0.0392857143;0.9607142857;0.0392857143;1
13388;131000000233;-29,92294;-71,24723;108;43;0;3;0;0;40;157;FALSE;observed_2024_program_match;198;0.0202020202;0;0.0202020202;0.0303030303;0.0202020202;0.0505050505;0;0.0505050505;0.0505050505;0.0101010101;0.0505050505;0.0606060606;0.9393939394;0.0606060606;1
13394;131000000133;-31,78154;-70,96091;36;9;0;0;0;0;9;50;FALSE;observed_2024_program_match;85;0.0235294118;0;0.0235294118;0.0117647059;0.0235294118;0.0352941176;0;0.0352941176;0.0352941176;0;0.0352941176;0.0352941176;0.9647058824;0.0352941176;1
13417;131000000133;-29,88651;-71,23595;30;4;0;0;0;0;4;75;FALSE;observed_2024_program_match;119;0.0084033613;0;0.0084033613;0;0.0084033613;0.0084033613;0;0.0084033613;0.0084033613;0.0168067227;0.0084033613;0.025210084;0.974789916;0.025210084;1
13420;131000000133;-29,86861;-71,23967;123;38;0;0;0;0;38;222;FALSE;observed_2024_program_match;344;0.0697674419;0;0.0697674419;0.0145348837;0.0697674419;0.0843023256;0;0.0843023256;0.0843023256;0.011627907;0.0843023256;0.0959302326;0.9040697674;0.0959302326;1
13426;131000000133;-29,89929;-71,24858;25;8;0;0;0;0;8;76;FALSE;observed_2024_program_match;95;0.0631578947;0;0.0631578947;0.0105263158;0.0631578947;0.0736842105;0;0.0736842105;0.0736842105;0.0105263158;0.0736842105;0.0842105263;0.9157894737;0.0842105263;1
13427;131000000133;-30,69707;-70,97059;88;13;0;0;0;0;13;43;FALSE;observed_2024_program_match;133;0.037593985;0;0.037593985;0.007518797;0.037593985;0.045112782;0;0.045112782;0.045112782;0.0526315789;0.045112782;0.0977443609;0.9022556391;0.0977443609;1
13439;131000000133;-30,59196;-71,20207;42;1;0;0;0;0;1;48;FALSE;observed_2024_program_match;69;0;0;0;0;0;0;0;0;0;0.0144927536;0;0.0144927536;0.9855072464;0.0144927536;1
13442;131000000133;-29,99054;-71,33413;82;4;0;0;0;0;4;164;FALSE;observed_2024_program_match;230;0.0304347826;0;0.0304347826;0;0.0304347826;0.0304347826;0;0.0304347826;0.0304347826;0.0391304348;0.0304347826;0.0695652174;0.9304347826;0.0695652174;1
13445;131000000131;-29,96618;-71,34113;25;25;0;4;0;0;21;44;FALSE;observed_2024_program_match;79;0.0759493671;0;0.0759493671;0.0379746835;0.0759493671;0.1139240506;0;0.1139240506;0.1139240506;0.0126582278;0.1139240506;0.1265822785;0.8734177215;0.1265822785;1
13445;131000000132;-29,96618;-71,34113;30;30;0;5;0;0;25;5;FALSE;observed_2024_program_match;21;0.0476190476;0;0.0476190476;0.1904761905;0.0476190476;0.2380952381;0;0.2380952381;0.2380952381;0;0.2380952381;0.2380952381;0.7619047619;0.2380952381;1
13446;131000000113;-29,920194;-71,213639;35;2;0;0;0;0;2;37;FALSE;observed_2024_program_match;63;0.0476190476;0;0.0476190476;0;0.0476190476;0.0476190476;0;0.0476190476;0.0476190476;0.0476190476;0.0476190476;0.0952380952;0.9047619048;0.0952380952;1
13446;131000000123;-29,920194;-71,213639;35;1;0;0;0;0;1;45;FALSE;observed_2024_program_match;57;0.0175438596;0;0.0175438596;0;0.0175438596;0.0175438596;0;0.0175438596;0.0175438596;0.0175438596;0.0175438596;0.0350877193;0.9649122807;0.0350877193;1
13461;131000000133;-30,26264;-71,493048;120;120;0;18;0;0;102;44;FALSE;observed_2024_program_match;67;0.328358209;0;0.328358209;0.2686567164;0.328358209;0.5970149254;0;0.5970149254;0.5970149254;0;0.5970149254;0.5970149254;0.4029850746;0.5970149254;1
13462;131000000133;-30,68672943;-70,96056366;35;4;0;0;0;0;4;10;FALSE;observed_2024_program_match;54;0;0;0;0;0;0;0;0;0;0.037037037;0;0.037037037;0.962962963;0.037037037;1
13475;131000000133;-29,87557;-71,2327;80;6;0;0;0;0;6;92;FALSE;observed_2024_program_match;182;0.0494505495;0;0.0494505495;0;0.0494505495;0.0494505495;0.0054945055;0.0494505495;0.0549450549;0.0659340659;0.0549450549;0.1208791209;0.8791208791;0.1208791209;1
13486;131000000133;-31,89005;-71,49172;176;91;0;0;0;0;91;107;FALSE;observed_2024_program_match;282;0.0992907801;0;0.0992907801;0.0460992908;0.0992907801;0.1453900709;0.0070921986;0.1453900709;0.1524822695;0.0602836879;0.1524822695;0.2127659574;0.7872340426;0.2127659574;1
13489;131000000113;-29,97242;-71,25682;35;3;0;0;0;0;3;77;FALSE;observed_2024_program_match;107;0.046728972;0;0.046728972;0;0.046728972;0.046728972;0;0.046728972;0.046728972;0.0186915888;0.046728972;0.0654205607;0.9345794393;0.0654205607;1
13489;131000000123;-29,97242;-71,25682;35;0;0;0;0;0;0;59;FALSE;observed_2024_program_match;79;0.0379746835;0;0.0379746835;0;0.0379746835;0.0379746835;0;0.0379746835;0.0379746835;0.0126582278;0.0379746835;0.0506329114;0.9493670886;0.0506329114;1
13491;131000000133;-29,95045;-71,26733;129;64;0;0;0;0;64;72;FALSE;observed_2024_program_match;126;0.0476190476;0;0.0476190476;0.0714285714;0.0476190476;0.119047619;0;0.119047619;0.119047619;0.0317460317;0.119047619;0.1507936508;0.8492063492;0.1507936508;1
13503;131000000133;-29,93488;-71,26003;60;29;0;0;0;0;29;51;FALSE;observed_2024_program_match;87;0.0114942529;0;0.0114942529;0.0459770115;0.0114942529;0.0574712644;0;0.0574712644;0.0574712644;0;0.0574712644;0.0574712644;0.9425287356;0.0574712644;1
13504;131000000133;-29,97743;-71,29339;166;50;0;0;0;0;50;60;FALSE;observed_2024_program_match;87;0.0459770115;0;0.0459770115;0.0804597701;0.0459770115;0.1264367816;0;0.1264367816;0.1264367816;0.0229885057;0.1264367816;0.1494252874;0.8505747126;0.1494252874;1
13513;131000000133;-30,5964189;-71,1833995;80;4;0;0;0;0;4;92;FALSE;observed_2024_program_match;174;0.0057471264;0;0.0057471264;0;0.0057471264;0.0057471264;0;0.0057471264;0.0057471264;0.0402298851;0.0057471264;0.0459770115;0.9540229885;0.0459770115;1
13535;131000000133;-29,92533;-71,21004;60;4;0;0;0;0;4;114;FALSE;observed_2024_program_match;139;0.035971223;0;0.035971223;0;0.035971223;0.035971223;0;0.035971223;0.035971223;0.0431654676;0.035971223;0.0791366906;0.9208633094;0.0791366906;1
13542;131000000133;-30,82982;-71,25963;39;1;0;0;0;0;1;42;FALSE;observed_2024_program_match;92;0.0869565217;0;0.0869565217;0;0.0869565217;0.0869565217;0;0.0869565217;0.0869565217;0.0217391304;0.0869565217;0.1086956522;0.8913043478;0.1086956522;1
13545;131000000133;-31,18417;-71,00541;40;20;0;0;0;0;20;7;FALSE;observed_2024_program_match;112;0;0;0;0.0267857143;0;0.0267857143;0;0.0267857143;0.0267857143;0.0535714286;0.0267857143;0.0803571429;0.9196428571;0.0803571429;1
13551;131000000133;-30,58452;-71,19292;90;22;0;0;0;0;22;37;FALSE;observed_2024_program_match;110;0.0363636364;0;0.0363636364;0.0272727273;0.0363636364;0.0636363636;0;0.0636363636;0.0636363636;0.0181818182;0.0636363636;0.0818181818;0.9181818182;0.0818181818;1
13553;131000000133;-29,96242;-71,33753;36;36;0;6;0;0;30;75;FALSE;observed_2024_program_match;120;0.0166666667;0;0.0166666667;0.0416666667;0.0166666667;0.0583333333;0;0.0583333333;0.0583333333;0;0.0583333333;0.0583333333;0.9416666667;0.0583333333;1
13558;131000000133;-29,97063;-71,32545;120;46;0;0;0;0;46;230;FALSE;observed_2024_program_match;398;0.0125628141;0;0.0125628141;0.0150753769;0.0125628141;0.027638191;0;0.027638191;0.027638191;0.0025125628;0.027638191;0.0301507538;0.9698492462;0.0301507538;1
13561;131000000133;-29,99037517;-71,33159953;80;15;0;0;0;0;15;192;FALSE;observed_2024_program_match;318;0.0157232704;0;0.0157232704;0.0062893082;0.0157232704;0.0220125786;0;0.0220125786;0.0220125786;0.0062893082;0.0220125786;0.0283018868;0.9716981132;0.0283018868;1
13565;131000000133;-29,88298;-71,25093;80;1;0;0;0;0;1;185;FALSE;observed_2024_program_match;263;0.0266159696;0;0.0266159696;0;0.0266159696;0.0266159696;0;0.0266159696;0.0266159696;0.0114068441;0.0266159696;0.0380228137;0.9619771863;0.0380228137;1
13573;131000000133;-30,61122;-71,21234;45;1;0;0;0;0;1;93;FALSE;observed_2024_program_match;115;0.0434782609;0;0.0434782609;0;0.0434782609;0.0434782609;0;0.0434782609;0.0434782609;0.0173913043;0.0434782609;0.0608695652;0.9391304348;0.0608695652;1
13576;131000000133;-29,88575;-71,2306;114;77;0;0;0;0;77;162;FALSE;observed_2024_program_match;266;0.045112782;0;0.045112782;0.0413533835;0.045112782;0.0864661654;0;0.0864661654;0.0864661654;0.0037593985;0.0864661654;0.0902255639;0.9097744361;0.0902255639;1
